dateCrawled,name,price,,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
2016-03-31 0:52,Topp_Zustand,3500,mercedes_benz c_klasse kombi Automatic 2001 7,control,kombi,2001,Automatic,0,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-30 0:00,48499,2016-04-06 0:18
2016-03-31 19:43,A140_Avantgarde_Klima_Leder!_BastlerAuto,550,mercedes_benz a_klasse limousine Manual 1998 7,control,limousine,1998,Manual,0,a_klasse,150000,7,benzin,mercedes_benz,,2016-03-31 0:00,44651,2016-04-06 13:45
2016-03-31 19:49,NAVIDiesel!!!,6755,mercedes_benz b_klasse limousine Automatic 2013 3,control,limousine,2013,Automatic,0,b_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-31 0:00,78713,2016-03-31 19:49
2016-04-01 12:52,300D_W124_Automatik,1500,mercedes_benz  limousine Automatic 1993 3,test,limousine,1993,Automatic,0,,150000,3,diesel,mercedes_benz,nein,2016-04-01 0:00,41061,2016-04-07 9:17
2016-04-01 23:07,MERCEDES_BENZ_C_KLASSE,1950,mercedes_benz c_klasse limousine Manual 2001 1,control,limousine,2001,Manual,0,c_klasse,150000,1,,mercedes_benz,,2016-04-01 0:00,60599,2016-04-05 15:45
2016-04-02 17:46,Mercedes_Benz_C.Klasse_Kompressor_Preis:_4.000_Ã¢â??�Â�?privat,4000,mercedes_benz c_klasse coupe Automatic 2001 5,control,coupe,2001,Automatic,0,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-02 0:00,15806,2016-04-06 17:16
2016-04-02 23:58,V_Klasse_220_CDI,2000,mercedes_benz v_klasse bus Automatic 2000 11,test,bus,2000,Automatic,0,v_klasse,150000,11,diesel,mercedes_benz,,2016-04-02 0:00,66538,2016-04-07 8:16
2016-04-03 8:59,Mercedes_Benz_A_Klasse_1_4_Benzin,1900,mercedes_benz a_klasse kleinwagen Manual 2001 1,test,kleinwagen,2001,Manual,0,a_klasse,150000,1,benzin,mercedes_benz,nein,2016-04-03 0:00,37520,2016-04-05 7:46
2016-04-03 11:49,E_270cdi__Avangarde,5200,mercedes_benz e_klasse limousine Automatic 2003 0,control,limousine,2003,Automatic,0,e_klasse,150000,0,diesel,mercedes_benz,nein,2016-04-03 0:00,20355,2016-04-03 11:49
2016-04-03 16:58,Mercedes_Benz_560_SEC,4990,mercedes_benz andere coupe Automatic 1988 12,control,coupe,1988,Automatic,0,andere,90000,12,benzin,mercedes_benz,nein,2016-04-03 0:00,71665,2016-04-05 16:46
2016-04-04 19:50,Mercedes_G_461_/_250_GD_Wolf_von_der_Bundeswehr_TOP,13000,mercedes_benz g_klasse suv Manual 1991 0,test,suv,1991,Manual,0,g_klasse,30000,0,diesel,mercedes_benz,,2016-04-04 0:00,26897,2016-04-06 22:16
2016-04-05 1:36,VITO_108_CDI_TRANSPORTER_LKW_ZULASSUNG,999,mercedes_benz vito bus Manual 2001 3,control,bus,2001,Manual,0,vito,150000,3,diesel,mercedes_benz,ja,2016-04-05 0:00,8066,2016-04-07 10:17
2016-04-05 12:51,W_210_Schnaeppchen__TÃ?Å?�V_02/18,1250,mercedes_benz e_klasse limousine Manual 1998 1,test,limousine,1998,Manual,0,e_klasse,150000,1,benzin,mercedes_benz,nein,2016-04-05 0:00,42349,2016-04-05 12:51
2016-03-07 17:39,MINI_Mini_Cooper_S,14500,mini cooper kleinwagen Manual 2005 4,test,kleinwagen,2005,Manual,0,cooper,90000,4,benzin,mini,nein,2016-03-07 0:00,50935,2016-04-06 4:45
2016-03-15 14:57,mini_cooper,9500,mini cooper kleinwagen Automatic 2007 1,control,kleinwagen,2007,Automatic,0,cooper,90000,1,benzin,mini,,2016-03-15 0:00,14513,2016-03-28 7:15
2016-03-10 21:51,mitsubishi_lancer_kombi__klima,950,mitsubishi lancer kombi Manual 2000 2,control,kombi,2000,Manual,0,lancer,150000,2,,mitsubishi,nein,2016-03-10 0:00,79100,2016-03-12 14:46
2016-03-11 17:52,mitschubischi_colt_TÃ?Å?�V_neu,750,mitsubishi colt kleinwagen Manual 1996 11,control,kleinwagen,1996,Manual,0,colt,150000,11,benzin,mitsubishi,nein,2016-03-11 0:00,13439,2016-04-05 18:45
2016-03-12 18:58,Ich_biete_eine_Auto_mitsubich_golt,2500,mitsubishi colt kombi Manual 2005 5,test,kombi,2005,Manual,0,colt,150000,5,diesel,mitsubishi,,2016-03-12 0:00,52351,2016-03-29 5:17
2016-03-15 23:41,Mitsubishi_L300_Luxus_KAT,4999,mitsubishi andere bus Manual 1994 9,control,bus,1994,Manual,0,andere,150000,9,benzin,mitsubishi,nein,2016-03-15 0:00,35418,2016-03-27 13:46
2016-03-17 17:42,Mitsubishi_space_wagon_gdi_benziner_1999_gruen,1250,mitsubishi andere bus Manual 1999 0,control,bus,1999,Manual,0,andere,150000,0,benzin,mitsubishi,ja,2016-03-17 0:00,48529,2016-04-07 3:17
2016-03-21 8:37,Mitsubischi__Lancer_1.5_Benziner_combi,1200,mitsubishi lancer kombi Manual 1987 4,control,kombi,1987,Manual,0,lancer,150000,4,benzin,mitsubishi,,2016-03-21 0:00,45772,2016-03-22 13:48
2016-03-05 22:56,Nissan_Almera_Tino_1_8_Benzin,5289,nissan almera andere Manual 2003 0,control,andere,2003,Manual,0,almera,70000,0,benzin,nissan,nein,2016-03-05 0:00,86161,2016-04-05 13:46
2016-03-15 0:52,verkauf__nissan_qashqai,8400,nissan qashqai  Manual 2009 0,test,,2009,Manual,0,qashqai,150000,0,diesel,nissan,,2016-03-14 0:00,32425,2016-03-15 7:41
2016-03-15 15:56,Nissan_Tino,920,nissan andere bus Manual 2002 0,control,bus,2002,Manual,0,andere,150000,0,diesel,nissan,,2016-03-15 0:00,38642,2016-04-06 10:15
2016-03-20 8:56,Nissan_Murano_3.5___4x4_,6800,nissan  suv Automatic 2005 10,test,suv,2005,Automatic,0,,125000,10,benzin,nissan,,2016-03-20 0:00,86343,2016-03-22 15:17
2016-04-03 23:54,Nissan_Vanette_LKW_ZULASSUNG_FÃ?Å?�R_EXPORT_KEIN_TÃ?Å?�V,750,nissan andere andere Manual 1998 12,control,andere,1998,Manual,0,andere,150000,12,diesel,nissan,ja,2016-04-03 0:00,29633,2016-04-06 8:16
2016-03-05 16:50,Cascada_Innovation_2_Cabriolet,23500,opel insignia cabrio Automatic 2013 10,control,cabrio,2013,Automatic,0,insignia,50000,10,diesel,opel,nein,2016-01-19 0:00,48155,2016-04-07 11:46
2016-03-05 17:47,Tuev_neu_ahk!_Auch_tausch,850,opel omega limousine Automatic 1998 0,test,limousine,1998,Automatic,0,omega,150000,0,,opel,nein,2016-03-05 0:00,25335,2016-03-19 23:48
2016-03-07 13:37,Suche_Astra_Kombi__biete_Corsa___evtl._Zuzahlung_von_mir,850,opel corsa kleinwagen Manual 2000 6,control,kleinwagen,2000,Manual,0,corsa,150000,6,benzin,opel,nein,2016-03-07 0:00,40822,2016-03-11 11:46
2016-03-07 17:50,Zafira_7_Sitzer_2_0_Diesel,1150,opel zafira bus Manual 2000 10,test,bus,2000,Manual,0,zafira,150000,10,diesel,opel,,2016-03-07 0:00,32825,2016-03-26 21:44
2016-03-09 7:51,Corsa_C_1.2,1100,opel corsa kleinwagen Manual 2002 0,test,kleinwagen,2002,Manual,0,corsa,150000,0,,opel,,2016-03-09 0:00,35753,2016-03-09 17:42
2016-03-09 9:57,Astra_G_Caravan_1_8liter_AHK,1000,opel astra kombi Manual 1998 11,test,kombi,1998,Manual,0,astra,150000,11,benzin,opel,,2016-03-09 0:00,26817,2016-03-16 0:17
2016-03-11 6:37,Noch_Fahrtuechtig___nicht_mehr_angemeldet,500,opel omega limousine Manual 1999 0,test,limousine,1999,Manual,0,omega,150000,0,benzin,opel,,2016-03-11 0:00,79219,2016-04-06 9:16
2016-03-22 14:54,Vectra_1_9_CDTI_Top,1910,opel vectra kombi Manual 2005 11,control,kombi,2005,Manual,0,vectra,150000,11,diesel,opel,,2016-03-22 0:00,1129,2016-03-22 14:54
2016-04-03 14:53,Oldtimer_Ascona_C,1550,opel andere limousine Manual 1982 0,test,limousine,1982,Manual,0,andere,150000,0,benzin,opel,,2016-04-03 0:00,84568,2016-04-05 14:15
2016-03-10 23:57,206_SW_Neue_Kuplung,1190,peugeot 2_reihe kombi Manual 2003 7,test,kombi,2003,Manual,0,2_reihe,150000,7,benzin,peugeot,nein,2016-03-10 0:00,41061,2016-03-12 10:47
2016-03-11 13:57,Guenstiges_Auto_zu_Verkaufen,800,peugeot  kleinwagen Manual 1998 11,test,kleinwagen,1998,Manual,0,,125000,11,benzin,peugeot,,2016-03-11 0:00,44625,2016-03-19 22:15
2016-03-15 13:37,307_CC_Leder_Interieur,1800,peugeot 3_reihe limousine Manual 2005 8,control,limousine,2005,Manual,0,3_reihe,150000,8,diesel,peugeot,,2016-03-15 0:00,30169,2016-03-15 13:37
2016-03-20 1:36,Peugot_206_CC_Sehr_gepflegt_und_Aufbereitet,4250,peugeot 2_reihe cabrio Manual 2005 3,test,cabrio,2005,Manual,0,2_reihe,90000,3,benzin,peugeot,nein,2016-03-20 0:00,91126,2016-04-06 4:44
2016-03-20 12:42,Peugeot_1007.1_4_Benzin__schiebetuere__klima__Nur_92000_gelaufen,2350,peugeot 1_reihe kleinwagen Manual 2006 7,test,kleinwagen,2006,Manual,0,1_reihe,100000,7,benzin,peugeot,,2016-03-20 0:00,41462,2016-03-20 12:42
2016-03-21 18:37,Peugeot_Cabrio,2900,peugeot  cabrio Automatic 2005 0,test,cabrio,2005,Automatic,0,,150000,0,,peugeot,nein,2016-03-21 0:00,45897,2016-03-22 23:18
2016-03-24 18:39,Peugeot_Wohnmobil_Europa_650_FFB,11850,peugeot  andere Manual 1995 5,test,andere,1995,Manual,0,,150000,5,diesel,peugeot,,2016-03-24 0:00,85598,2016-03-26 3:45
2016-03-28 17:39,Peugot_206,750,peugeot 2_reihe kleinwagen Manual 2002 2,test,kleinwagen,2002,Manual,0,2_reihe,150000,2,benzin,peugeot,,2016-03-28 0:00,42853,2016-03-28 17:39
2016-03-28 17:44,Peugeot_307_HDI_*Gruene_Plakette*_5Tuerig,2444,peugeot 3_reihe limousine Manual 2001 10,test,limousine,2001,Manual,0,3_reihe,150000,10,diesel,peugeot,nein,2016-03-28 0:00,52525,2016-03-28 17:44
2016-03-29 23:41,Bastlerfahrzeug,500,peugeot andere kleinwagen Manual 2001 6,control,kleinwagen,2001,Manual,0,andere,5000,6,benzin,peugeot,ja,2016-03-29 0:00,21379,2016-03-29 23:41
2016-03-27 16:52,Renault_R_16_TL_Raritaet_ohne_Rost!,3750,renault  limousine Manual 1975 3,test,limousine,1975,Manual,0,,70000,3,benzin,renault,,2016-03-27 0:00,22941,2016-03-29 6:17
2016-03-05 18:45,Twingo_TÃ?Å?�V_12/16_technisch_top,1111,renault twingo kleinwagen Manual 2000 4,test,kleinwagen,2000,Manual,0,twingo,150000,4,benzin,renault,nein,2016-03-05 0:00,46045,2016-03-08 6:16
2016-04-01 19:39,Renault_R_4_TÃ?Å?�V_!_H_KENNZEICHEN,8500,renault  limousine Manual 1983 0,control,limousine,1983,Manual,0,,90000,0,diesel,renault,,2016-04-01 0:00,53177,2016-04-05 15:44
2016-03-08 7:57,auto_tauschen,800,renault espace bus Manual 1998 7,test,bus,1998,Manual,0,espace,150000,7,benzin,renault,ja,2016-03-08 0:00,31582,2016-03-13 3:44
2016-03-09 11:37,Gepflegter_Twingo,1150,renault twingo kleinwagen Manual 1999 11,test,kleinwagen,1999,Manual,0,twingo,150000,11,benzin,renault,nein,2016-03-09 0:00,27804,2016-03-11 4:16
2016-03-12 19:45,Renault_Laguna,666,renault laguna kombi Manual 1995 5,test,kombi,1995,Manual,0,laguna,150000,5,benzin,renault,ja,2016-03-12 0:00,79787,2016-03-17 22:47
2016-03-14 12:39,Schoener_Kleinwagen_zu_verkaufen__mit_TÃ?Å?�V_!!!,800,renault twingo kleinwagen Manual 2003 10,test,kleinwagen,2003,Manual,0,twingo,150000,10,benzin,renault,nein,2016-03-14 0:00,24598,2016-03-21 2:16
2016-03-14 21:57,altes_Schaetzchen_abzugeben,555,renault twingo kleinwagen Manual 1995 6,test,kleinwagen,1995,Manual,0,twingo,150000,6,benzin,renault,,2016-03-14 0:00,29392,2016-03-30 4:17
2016-03-15 10:51,Super_Fahranfaenger_Auto_:_,600,renault twingo kleinwagen Manual 1998 10,control,kleinwagen,1998,Manual,0,twingo,150000,10,benzin,renault,ja,2016-03-15 0:00,6463,2016-04-05 19:47
2016-03-19 19:49,is_ales_ok,500,renault  kleinwagen Manual 1999 0,control,kleinwagen,1999,Manual,0,,150000,0,benzin,renault,nein,2016-03-19 0:00,26969,2016-04-01 11:17
2016-03-21 1:58,Hallo_Leute,1200,renault twingo kleinwagen Manual 2000 2,test,kleinwagen,2000,Manual,0,twingo,150000,2,benzin,renault,nein,2016-03-21 0:00,45356,2016-04-05 23:16
2016-03-24 12:37,Automatik_aus_Rentnerhand!,4900,renault modus  Automatic 2006 9,test,,2006,Automatic,0,modus,70000,9,,renault,,2016-03-24 0:00,26810,2016-03-25 20:46
2016-03-26 10:51,Twingo_mit_Servolenkung__Faltdach,850,renault twingo kleinwagen Manual 2000 7,test,kleinwagen,2000,Manual,0,twingo,150000,7,benzin,renault,,2016-03-26 0:00,26939,2016-04-06 16:16
2016-04-01 11:51,An_Bastler_zu_verkaufen_Reno_Espace_in_blau,500,renault  bus Manual 1997 7,test,bus,1997,Manual,0,,150000,7,benzin,renault,,2016-04-01 0:00,47608,2016-04-03 8:17
2016-04-04 9:56,Verkaufsmobil_Baecker,4200,renault  andere Manual 2000 0,control,andere,2000,Manual,0,,150000,0,diesel,renault,,2016-04-04 0:00,17109,2016-04-06 10:46
2016-04-05 9:38,Twingo_mit_TÃ?Å?�V_Neu_4/2018,1350,renault  kleinwagen Manual 2000 0,control,kleinwagen,2000,Manual,0,,150000,0,benzin,renault,nein,2016-04-05 0:00,27578,2016-04-05 9:38
2016-03-30 14:40,Rover__GB_,844,rover andere kleinwagen Manual 1998 6,control,kleinwagen,1998,Manual,0,andere,125000,6,benzin,rover,,2016-03-30 0:00,12526,2016-04-07 5:15
2016-03-14 13:50,Verkaufe_einen_Saab_900S,1100,saab 900 limousine Manual 1997 6,test,limousine,1997,Manual,0,900,150000,6,,saab,nein,2016-03-14 0:00,48336,2016-04-05 15:15
2016-04-04 19:41,Saab_9_3_benziner_2_0t_vollsusstatung,3999,saab andere limousine Automatic 2004 9,test,limousine,2004,Automatic,0,andere,150000,9,benzin,saab,nein,2016-04-04 0:00,13597,2016-04-04 19:41
2016-03-09 23:54,Seat_Arosa_#TOP#Tuev_elektr._Paket_Klima,1400,seat  kleinwagen Manual 2000 6,test,kleinwagen,2000,Manual,0,,150000,6,benzin,seat,nein,2016-03-09 0:00,52355,2016-03-12 23:46
2016-03-10 8:55,Seat_Diesel__Arosa_1.7_SDI_.....Tuev_2_Jahre,750,seat arosa kleinwagen Manual 1998 12,test,kleinwagen,1998,Manual,0,arosa,150000,12,diesel,seat,nein,2016-03-10 0:00,46509,2016-03-17 7:48
2016-03-12 13:47,Seat_Ibiza,4600,seat ibiza kleinwagen Manual 2008 2,control,kleinwagen,2008,Manual,0,ibiza,125000,2,benzin,seat,,2016-03-12 0:00,50999,2016-04-06 21:17
2016-03-15 14:39,Seat_Ibiza,850,seat ibiza  Manual 2005 4,control,,2005,Manual,0,ibiza,150000,4,benzin,seat,ja,2016-03-15 0:00,58644,2016-03-15 14:39
2016-03-16 12:38,Seat_Leon_1M_1.8T_20V_zum_ausschlachten,1500,seat  kleinwagen Manual 2003 5,test,kleinwagen,2003,Manual,0,,150000,5,benzin,seat,ja,2016-03-16 0:00,89361,2016-03-17 9:47
2016-03-16 13:50,Seat_Ibiza_TÃ?Å?�V_NEU!!!,2650,seat ibiza kleinwagen Manual 2004 0,control,kleinwagen,2004,Manual,0,ibiza,80000,0,benzin,seat,nein,2016-03-16 0:00,21385,2016-04-06 11:16
2016-03-16 20:49,Seat_Leon_mit_Leder_und__Unfallschaden,2350,seat leon limousine Automatic 2006 5,control,limousine,2006,Automatic,0,leon,150000,5,diesel,seat,ja,2016-03-16 0:00,25551,2016-04-05 5:16
2016-03-17 12:47,Seat_Ibiza,2200,seat ibiza kleinwagen Manual 2005 3,test,kleinwagen,2005,Manual,0,ibiza,150000,3,benzin,seat,,2016-03-17 0:00,66798,2016-03-19 12:16
2016-03-20 12:50,Ford_Mondeo,850,seat altea limousine Manual 2001 2,test,limousine,2001,Manual,0,altea,150000,2,diesel,seat,nein,2016-03-20 0:00,59065,2016-03-20 12:50
2016-03-26 13:49,Seit_Arosa_1.4_mpi,800,seat arosa kleinwagen Manual 2000 1,control,kleinwagen,2000,Manual,0,arosa,150000,1,,seat,nein,2016-03-26 0:00,98574,2016-04-06 1:46
2016-03-27 21:47,Seat_ibiza_Bastlerfahrzeug,1500,seat ibiza  Manual 2000 0,test,,2000,Manual,0,ibiza,150000,0,benzin,seat,ja,2016-03-27 0:00,66780,2016-04-05 20:47
2016-03-28 14:37,Seat_Ibiza_1.4_Benzin,1700,seat ibiza limousine Manual 2003 2,test,limousine,2003,Manual,0,ibiza,150000,2,benzin,seat,,2016-03-28 0:00,47506,2016-04-06 18:19
2016-03-29 11:25,Seat_Ibiza_1.4_16v_Sport_mit_wenig_Kilometern_und_unfallfrei,3000,seat ibiza kleinwagen Manual 2003 7,test,kleinwagen,2003,Manual,0,ibiza,125000,7,benzin,seat,,2016-03-29 0:00,35394,2016-04-03 10:21
2016-03-29 19:39,Seat_Leon_1P_Cupra,13750,seat leon limousine Manual 2008 7,control,limousine,2008,Manual,0,leon,100000,7,benzin,seat,,2016-03-29 0:00,48527,2016-04-06 5:17
2016-03-30 20:37,Seat_Arosa_1_0_Mpi_mit_123000_km_Tuev_bis_11/17,1250,seat arosa kleinwagen Manual 2002 11,control,kleinwagen,2002,Manual,0,arosa,125000,11,,seat,nein,2016-03-30 0:00,52146,2016-03-30 20:37
2016-03-31 23:52,Seat_ibiza,850,seat ibiza kleinwagen Manual 2000 3,control,kleinwagen,2000,Manual,0,ibiza,150000,3,benzin,seat,nein,2016-03-31 0:00,94036,2016-04-07 3:17
2016-04-05 12:55,Ich_Bitte_ein_Schnaepschen_Seat_Cardoba_mit_TÃ?Å?�V,1390,seat cordoba limousine Manual 1998 11,test,limousine,1998,Manual,0,cordoba,150000,11,benzin,seat,nein,2016-04-05 0:00,25421,2016-04-05 12:55
2016-03-09 6:50,Verkaufe_Scoda_Fabia_mit_Klima_/_TÃ?Å?�V_11/17,2500,skoda fabia kleinwagen Manual 2004 12,control,kleinwagen,2004,Manual,0,fabia,150000,12,benzin,skoda,nein,2016-03-08 0:00,29664,2016-03-10 2:15
2016-03-12 0:43,Scoda_Fabia_1.9_TDi,900,skoda fabia kleinwagen Manual 2000 10,test,kleinwagen,2000,Manual,0,fabia,150000,10,,skoda,,2016-03-11 0:00,66538,2016-03-12 15:17
2016-03-12 12:38,Super_Auto_mit_tuv,999,skoda octavia limousine Manual 1998 11,test,limousine,1998,Manual,0,octavia,150000,11,benzin,skoda,nein,2016-03-12 0:00,27749,2016-03-16 12:46
2016-03-15 23:56,Super_auto_tuv_2017,950,skoda octavia kombi Manual 1999 5,control,kombi,1999,Manual,0,octavia,150000,5,benzin,skoda,nein,2016-03-15 0:00,27749,2016-03-19 4:44
2016-03-19 8:56,Super_auto_1.6,850,skoda octavia limousine Manual 1999 0,test,limousine,1999,Manual,0,octavia,150000,0,benzin,skoda,nein,2016-03-19 0:00,27749,2016-03-24 0:15
2016-03-20 13:55,Octavia_2_0_TDI_4x4,4000,skoda octavia kombi Manual 2008 10,test,kombi,2008,Manual,0,octavia,150000,10,diesel,skoda,,2016-03-20 0:00,30625,2016-03-20 13:55
2016-04-01 19:43,TÃ?Å?�V_Neu_LKW_Diesel_Zahnriemen_Neu_AHK_Klima!,4000,skoda roomster bus Manual 2010 12,control,bus,2010,Manual,0,roomster,150000,12,diesel,skoda,nein,2016-04-01 0:00,6343,2016-04-05 15:45
2016-03-05 22:38,Dodge_Charger,11990,sonstige_autos  coupe Automatic 1973 2,control,coupe,1973,Automatic,0,,100000,2,benzin,sonstige_autos,nein,2016-03-05 0:00,68723,2016-04-07 12:47
2016-03-08 20:56,Pontiac_Bonneville,25900,sonstige_autos  coupe Automatic 1966 7,control,coupe,1966,Automatic,0,,100000,7,benzin,sonstige_autos,nein,2016-03-08 0:00,97295,2016-04-05 21:15
2016-03-10 22:56,Austin_Maxi_1750,500,sonstige_autos  kombi Manual 1974 3,control,kombi,1974,Manual,0,,80000,3,benzin,sonstige_autos,nein,2016-03-10 0:00,93326,2016-03-11 17:47
2016-03-11 8:37,GAZ_Gazelle_4x4,2500,sonstige_autos  suv Manual 2006 6,test,suv,2006,Manual,0,,70000,6,diesel,sonstige_autos,nein,2016-03-11 0:00,96524,2016-04-06 4:44
2016-03-12 19:50,Daewoo___ROk__M100,1470,sonstige_autos  kleinwagen Manual 1999 11,test,kleinwagen,1999,Manual,0,,70000,11,benzin,sonstige_autos,nein,2016-03-12 0:00,16816,2016-03-24 20:15
2016-03-13 20:23,Pontiac_Trans_Am_V8__Targa,12000,sonstige_autos  andere Automatic 1991 12,test,andere,1991,Automatic,0,,70000,12,benzin,sonstige_autos,,2016-03-13 0:00,60311,2016-04-01 21:44
2016-03-14 10:50,Triumph_GT6_Mk3,11750,sonstige_autos  coupe Manual 1969 7,control,coupe,1969,Manual,0,,100000,7,benzin,sonstige_autos,nein,2016-03-14 0:00,47574,2016-04-07 11:18
2016-03-20 16:50,Wartburg_1.3_zwei_Autos__einer_mit_TueV__der_andere_ohne,1400,sonstige_autos  limousine Manual 1989 6,test,limousine,1989,Manual,0,,90000,6,benzin,sonstige_autos,,2016-03-20 0:00,7407,2016-04-06 22:45
2016-03-21 16:55,Tasso_t2_kleinkraftfahrzeug,2900,sonstige_autos   Manual 2005 8,control,,2005,Manual,0,,40000,8,diesel,sonstige_autos,nein,2016-03-21 0:00,59065,2016-04-06 16:46
2016-03-22 12:37,Dodge_Nitro,9850,sonstige_autos  suv Manual 2010 2,control,suv,2010,Manual,0,,125000,2,diesel,sonstige_autos,,2016-03-22 0:00,86356,2016-03-22 12:37
2016-03-27 20:46,Aixam_45_km/h_Auto_automatiek_nicht_fahrbereit,2000,sonstige_autos  andere Automatic 2003 6,control,andere,2003,Automatic,0,,20000,6,,sonstige_autos,,2016-03-27 0:00,26629,2016-04-05 19:17
2016-03-27 23:58,Triumph_Spitfire_in_Sportausfuehrung,13900,sonstige_autos  cabrio Manual 1981 8,test,cabrio,1981,Manual,0,,50000,8,benzin,sonstige_autos,nein,2016-03-27 0:00,15234,2016-04-06 9:17
2016-03-28 9:56,1968_Dodge_Coronet_440,19000,sonstige_autos  limousine Automatic 1968 8,control,limousine,1968,Automatic,0,,60000,8,benzin,sonstige_autos,nein,2016-03-28 0:00,21029,2016-04-06 11:16
2016-03-31 8:53,PICK_UP_Gonow_Troy_Ã?�Â�?1_9l_Turbo_Diesel_Ã?�Â�?Allrad_Ã?�Â�?Klima_Ã?�Â�?4_Tuerer,6800,sonstige_autos  andere Manual 2008 0,control,andere,2008,Manual,0,,70000,0,diesel,sonstige_autos,nein,2016-03-31 0:00,14712,2016-04-06 3:15
2016-03-31 17:52,Iveco_Daily_Kastenwagen___Maxi,4600,sonstige_autos  andere Manual 2008 0,control,andere,2008,Manual,0,,150000,0,diesel,sonstige_autos,,2016-03-31 0:00,49086,2016-04-06 12:16
2016-04-01 16:54,MG_Midget,8400,sonstige_autos  cabrio Manual 1979 7,control,cabrio,1979,Manual,0,,90000,7,benzin,sonstige_autos,nein,2016-04-01 0:00,99096,2016-04-05 12:17
2016-04-02 23:39,Barkas_B1000__1__Viertakt_motor,3900,sonstige_autos  kombi Manual 1990 5,test,kombi,1990,Manual,0,,30000,5,benzin,sonstige_autos,,2016-04-02 0:00,15345,2016-04-07 1:46
2016-03-15 21:39,Subaru_impreza,800,subaru impreza  Manual 1998 0,control,,1998,Manual,0,impreza,150000,0,,subaru,nein,2016-03-15 0:00,98617,2016-04-07 4:46
2016-03-06 0:36,Suzuki_Wagon_R_Sehr_Sparsam_Raum_Wunder_Klima_ZV.....,1350,suzuki  kombi Manual 2001 5,control,kombi,2001,Manual,0,,5000,5,benzin,suzuki,nein,2016-03-05 0:00,55545,2016-03-06 6:47
2016-03-08 18:54,Suzuki_Vitara__1.6,2300,suzuki andere suv Manual 2000 4,test,suv,2000,Manual,0,andere,150000,4,benzin,suzuki,nein,2016-03-08 0:00,90431,2016-03-14 11:47
2016-03-14 3:53,Suzuki_Grund_Vitara_Allrad_4x4_Sperre,5999,suzuki grand  Manual 2005 11,test,,2005,Manual,0,grand,80000,11,benzin,suzuki,nein,2016-03-14 0:00,99099,2016-03-20 21:16
2016-03-15 16:45,Suzuki_Swift_1.3,5250,suzuki swift kleinwagen Manual 2009 3,control,kleinwagen,2009,Manual,0,swift,125000,3,lpg,suzuki,nein,2016-03-15 0:00,35447,2016-04-06 10:46
2016-03-18 10:41,Suzuki_Swift_5tuerig_sehr_gepflegt_AHK,4700,suzuki swift limousine Manual 2006 4,control,limousine,2006,Manual,0,swift,100000,4,benzin,suzuki,nein,2016-03-18 0:00,98527,2016-03-18 10:41
2016-03-24 1:36,Verkaufe_suzuki_swift,4300,suzuki swift limousine Manual 2009 6,test,limousine,2009,Manual,0,swift,125000,6,benzin,suzuki,nein,2016-03-24 0:00,34233,2016-04-06 16:17
2016-03-28 20:45,Suzuki_Jimny_Cabrio,4400,suzuki jimny suv Manual 2001 8,control,suv,2001,Manual,0,jimny,125000,8,benzin,suzuki,,2016-03-28 0:00,86922,2016-04-07 3:16
2016-04-03 16:46,Suzuki_Grand_Vitara_2.5_V6_gepflegt!,4299,suzuki grand suv Automatic 2000 9,control,suv,2000,Automatic,0,grand,150000,9,benzin,suzuki,nein,2016-04-03 0:00,37130,2016-04-03 16:46
2016-03-09 11:25,Toyota_Celica_Bj_89__TÃ?Å?�V_!!,600,toyota andere coupe Manual 1989 3,test,coupe,1989,Manual,0,andere,150000,3,benzin,toyota,,2016-03-09 0:00,53783,2016-03-12 14:16
2016-03-29 12:25,Corolla_aus_1_Rentnerhand_org_90tkm,1100,toyota corolla limousine Manual 1992 12,control,limousine,1992,Manual,0,corolla,100000,12,benzin,toyota,nein,2016-03-29 0:00,35510,2016-03-29 19:44
2016-03-08 11:47,Toyota_Starlet_1.3,700,toyota andere kleinwagen Manual 1997 0,control,kleinwagen,1997,Manual,0,andere,150000,0,,toyota,nein,2016-03-08 0:00,6237,2016-03-11 14:16
