price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
26999,test,bus,2013,Automatic,140,transporter,80000,10,diesel,volkswagen,nein,2016-03-29 0:00,0,83684,2016-04-06 11:47
750,control,kombi,2000,Manual,101,passat,150000,3,benzin,volkswagen,nein,2016-03-09 0:00,0,23758,2016-03-09 11:41
5900,test,limousine,1999,Automatic,184,7er,150000,10,diesel,bmw,nein,2016-03-10 0:00,0,9405,2016-04-05 23:46
56900,control,limousine,2015,Automatic,326,a6,5000,7,diesel,audi,nein,2016-04-04 0:00,0,45525,2016-04-07 4:16
1100,control,limousine,2000,Manual,116,golf,150000,4,benzin,volkswagen,nein,2016-03-12 0:00,0,90439,2016-03-12 15:55
48000,test,coupe,2014,Automatic,265,andere,80000,10,diesel,mercedes_benz,nein,2016-03-11 0:00,0,96123,2016-04-05 8:47
8400,control,kleinwagen,2009,Manual,201,clio,70000,6,benzin,renault,nein,2016-03-21 0:00,0,99713,2016-03-30 4:46
800,test,limousine,1998,Manual,75,golf,150000,5,benzin,volkswagen,ja,2016-03-29 0:00,0,31275,2016-04-06 1:15
27500,test,suv,2009,Automatic,224,m_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-22 0:00,0,54636,2016-04-06 13:16
14950,test,bus,2009,Manual,140,touran,70000,3,benzin,volkswagen,nein,2016-03-25 0:00,0,55129,2016-04-07 5:46
14900,control,cabrio,2004,Manual,170,z_reihe,70000,6,benzin,bmw,nein,2016-03-28 0:00,0,16321,2016-04-07 0:17
2950,control,limousine,1998,Automatic,235,5er,150000,5,benzin,bmw,nein,2016-03-12 0:00,0,97332,2016-03-19 19:16
1500,control,coupe,1994,Manual,116,,150000,8,,audi,nein,2016-03-29 0:00,0,32791,2016-04-06 20:16
12000,control,suv,2011,Manual,101,tiguan,150000,7,diesel,volkswagen,nein,2016-03-30 0:00,0,1069,2016-03-31 7:43
2500,control,kombi,2001,Automatic,150,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-15 0:00,0,22549,2016-04-04 23:18
6000,test,coupe,1995,Manual,286,andere,150000,4,benzin,mitsubishi,nein,2016-03-17 0:00,0,36093,2016-04-05 18:45
8950,control,kleinwagen,2012,Manual,95,fiesta,60000,1,diesel,ford,nein,2016-03-07 0:00,0,50968,2016-04-05 12:15
590,control,limousine,1996,Manual,0,corsa,150000,0,,opel,,2016-03-29 0:00,0,32052,2016-04-06 21:18
18700,test,coupe,2009,Automatic,213,mustang,80000,8,benzin,ford,nein,2016-03-06 0:00,0,97424,2016-04-06 5:44
9500,test,limousine,2012,Manual,69,polo,50000,11,benzin,volkswagen,,2016-03-20 0:00,0,91722,2016-04-03 7:00
11550,control,coupe,2009,Automatic,140,passat,125000,12,diesel,volkswagen,nein,2016-03-31 0:00,0,26931,2016-03-31 15:48
2400,test,limousine,1989,Manual,102,3er,150000,10,benzin,bmw,nein,2016-03-30 0:00,0,95364,2016-04-03 6:53
16150,test,suv,2011,Manual,150,tiguan,30000,4,benzin,volkswagen,nein,2016-03-19 0:00,0,6502,2016-04-07 2:15
3400,control,bus,2000,Manual,0,sharan,150000,10,diesel,volkswagen,nein,2016-03-23 0:00,0,38259,2016-03-29 13:16
3000,test,coupe,2000,Manual,179,tt,150000,2,benzin,audi,nein,2016-03-05 0:00,0,55120,2016-03-08 10:18
5500,test,limousine,2004,Manual,90,golf,150000,10,diesel,volkswagen,nein,2016-03-28 0:00,0,56235,2016-04-06 7:46
2000,test,limousine,2004,Manual,122,6_reihe,5000,7,diesel,mazda,nein,2016-03-31 0:00,0,54558,2016-04-05 0:44
890,control,limousine,2000,Manual,107,megane,150000,6,benzin,renault,ja,2016-03-18 0:00,0,41065,2016-03-18 21:37
2899,test,bus,1996,Manual,69,andere,150000,9,diesel,mitsubishi,nein,2016-03-09 0:00,0,13409,2016-04-05 14:18
4800,test,limousine,2004,Manual,75,golf,80000,12,benzin,volkswagen,nein,2016-04-04 0:00,0,22926,2016-04-06 21:16
6799,test,limousine,2008,Manual,174,3_reihe,90000,9,benzin,peugeot,nein,2016-03-29 0:00,0,58095,2016-04-05 14:47
3400,test,bus,2003,Manual,100,touran,150000,0,diesel,volkswagen,,2016-03-09 0:00,0,41061,2016-03-26 4:45
2650,test,limousine,2004,Manual,125,astra,150000,6,benzin,opel,nein,2016-03-20 0:00,0,96528,2016-03-20 14:56
1000,test,kleinwagen,1999,Manual,107,clio,150000,6,benzin,renault,nein,2016-03-16 0:00,0,14612,2016-04-07 4:46
800,test,coupe,1997,Manual,125,a3,150000,0,benzin,audi,ja,2016-03-24 0:00,0,64739,2016-03-29 0:44
5299,test,cabrio,2002,Manual,220,a4,150000,4,benzin,audi,nein,2016-03-19 0:00,0,80999,2016-04-02 14:46
7150,test,limousine,2002,Manual,150,e_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-19 0:00,0,70619,2016-03-29 18:45
2300,control,coupe,2006,Manual,88,c4,150000,6,benzin,citroen,nein,2016-03-31 0:00,0,49565,2016-04-05 18:46
1600,test,kombi,1999,Manual,0,,150000,6,benzin,bmw,nein,2016-03-13 0:00,0,41199,2016-03-28 12:46
5500,control,bus,2006,Manual,140,golf,150000,8,diesel,volkswagen,nein,2016-03-15 0:00,0,87656,2016-04-04 18:45
4400,test,kleinwagen,1997,Manual,54,panda,125000,7,benzin,fiat,nein,2016-03-14 0:00,0,78112,2016-03-21 2:16
7950,control,limousine,2008,Manual,140,a3,150000,10,diesel,audi,nein,2016-04-01 0:00,0,26419,2016-04-01 19:54
16500,test,coupe,2007,Manual,265,z_reihe,150000,3,benzin,bmw,nein,2016-03-05 0:00,0,71083,2016-04-07 12:17
8100,control,cabrio,2004,Automatic,170,z_reihe,150000,9,benzin,bmw,nein,2016-03-05 0:00,0,38723,2016-03-19 20:47
9750,test,kleinwagen,2013,Automatic,75,up,60000,7,benzin,volkswagen,nein,2016-03-10 0:00,0,99817,2016-04-07 6:45
7700,test,limousine,2009,Manual,185,3_reihe,150000,5,diesel,mazda,nein,2016-04-03 0:00,0,35510,2016-04-05 12:10
2500,control,cabrio,1999,Manual,88,3_reihe,150000,6,benzin,peugeot,,2016-03-05 0:00,0,65624,2016-04-06 22:15
1195,control,kleinwagen,1999,Automatic,54,fortwo,125000,11,benzin,smart,nein,2016-03-31 0:00,0,86399,2016-03-31 10:45
9790,control,kombi,2014,Manual,73,clio,30000,4,benzin,renault,nein,2016-03-15 0:00,0,10249,2016-03-29 20:18
1849,control,kleinwagen,1999,Manual,54,clio,90000,7,benzin,renault,nein,2016-03-10 0:00,0,53940,2016-03-12 22:18
3300,test,kleinwagen,2006,Automatic,41,fortwo,125000,8,diesel,smart,nein,2016-03-28 0:00,0,33719,2016-03-30 5:46
650,control,kombi,1991,Manual,77,transporter,150000,7,diesel,volkswagen,ja,2016-03-05 0:00,0,59348,2016-04-07 9:45
2600,control,coupe,1998,Manual,170,andere,150000,10,benzin,toyota,nein,2016-03-26 0:00,0,9437,2016-04-06 1:47
11700,control,kombi,2008,Manual,170,andere,150000,7,diesel,mercedes_benz,nein,2016-03-16 0:00,0,91717,2016-04-06 23:16
600,test,bus,1998,Manual,90,scenic,150000,6,benzin,renault,ja,2016-03-21 0:00,0,24143,2016-03-26 12:46
4950,control,kombi,2009,Manual,109,i_reihe,150000,9,benzin,hyundai,nein,2016-04-02 0:00,0,87439,2016-04-06 14:16
1600,test,kleinwagen,2003,Manual,50,lupo,150000,3,benzin,volkswagen,nein,2016-03-30 0:00,0,55543,2016-04-05 11:45
8499,control,cabrio,2006,Manual,150,3er,150000,3,benzin,bmw,nein,2016-03-11 0:00,0,51515,2016-04-06 4:44
1700,control,limousine,1999,Manual,101,golf,150000,6,benzin,volkswagen,nein,2016-03-09 0:00,0,37619,2016-03-10 11:17
5750,control,limousine,2010,Manual,90,ceed,100000,2,benzin,kia,nein,2016-03-19 0:00,0,85665,2016-04-06 3:15
600,test,bus,2001,Manual,75,kangoo,150000,12,benzin,renault,ja,2016-03-20 0:00,0,58553,2016-04-07 2:44
8700,test,limousine,2004,Automatic,170,5er,150000,1,benzin,bmw,nein,2016-03-25 0:00,0,21682,2016-04-06 7:46
1200,control,kombi,1999,Automatic,125,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-31 0:00,0,53123,2016-04-06 8:17
18880,test,bus,2014,Manual,116,5_reihe,20000,11,diesel,mazda,nein,2016-03-20 0:00,0,59872,2016-04-06 8:46
11200,control,kombi,2008,Automatic,177,5er,150000,7,diesel,bmw,nein,2016-03-19 0:00,0,91301,2016-04-01 7:49
3550,test,limousine,1993,Manual,0,andere,125000,11,benzin,chevrolet,,2016-03-09 0:00,0,54634,2016-03-14 15:15
3900,control,kleinwagen,2003,Manual,75,ibiza,125000,2,benzin,seat,nein,2016-03-28 0:00,0,53572,2016-04-07 0:46
13849,test,limousine,2010,Manual,143,1er,80000,12,diesel,bmw,nein,2016-03-10 0:00,0,73485,2016-04-06 0:45
13200,control,suv,2013,Manual,105,yeti,40000,3,benzin,skoda,nein,2016-03-26 0:00,0,79400,2016-04-06 10:45
2500,control,kombi,2001,Manual,101,fabia,125000,8,benzin,skoda,nein,2016-03-28 0:00,0,81541,2016-04-07 3:45
2550,test,kleinwagen,2006,Manual,54,fabia,150000,4,benzin,skoda,nein,2016-04-02 0:00,0,27419,2016-04-02 20:50
3900,test,kombi,2006,Manual,102,octavia,150000,11,lpg,skoda,nein,2016-03-10 0:00,0,26419,2016-03-15 19:15
2450,test,limousine,2001,Manual,231,3er,150000,11,benzin,bmw,nein,2016-03-16 0:00,0,85748,2016-03-19 6:46
500,control,kleinwagen,1996,Manual,45,corsa,70000,4,benzin,opel,,2016-04-03 0:00,0,8496,2016-04-07 11:17
750,control,kombi,1998,Manual,90,passat,150000,12,diesel,volkswagen,nein,2016-03-27 0:00,0,35415,2016-03-29 14:30
1799,control,bus,1999,Automatic,116,zafira,150000,7,benzin,opel,nein,2016-03-23 0:00,0,64579,2016-03-25 1:45
950,control,kleinwagen,1997,Manual,0,golf,150000,6,,volkswagen,nein,2016-03-10 0:00,0,53639,2016-03-23 16:21
8150,control,kleinwagen,2012,Manual,75,mii,60000,11,benzin,seat,nein,2016-03-15 0:00,0,83646,2016-03-16 17:46
3900,test,coupe,2004,Manual,192,rx_reihe,125000,7,benzin,mazda,nein,2016-03-03 0:00,0,57520,2016-03-29 5:18
5500,test,kleinwagen,2012,Manual,68,,40000,12,,peugeot,nein,2016-03-08 0:00,0,24536,2016-03-21 21:44
9999,control,kleinwagen,2014,Manual,90,corsa,20000,9,benzin,opel,nein,2016-03-30 0:00,0,55294,2016-04-06 23:46
500,control,kombi,2001,Manual,131,mondeo,150000,12,diesel,ford,nein,2016-03-31 0:00,0,66117,2016-04-06 14:17
699,control,limousine,1992,Manual,66,golf,150000,10,lpg,volkswagen,nein,2016-03-29 0:00,0,67065,2016-04-06 2:15
999,control,cabrio,1994,Manual,115,astra,150000,3,benzin,opel,nein,2016-04-05 0:00,0,56070,2016-04-05 12:26
16500,test,coupe,1983,Manual,218,6er,150000,10,benzin,bmw,nein,2016-03-30 0:00,0,42719,2016-04-01 8:18
6500,control,limousine,2007,Manual,125,focus,125000,9,andere,ford,nein,2016-03-14 0:00,0,97199,2016-04-05 11:51
1480,test,cabrio,2000,Manual,74,golf,150000,6,benzin,volkswagen,,2016-03-21 0:00,0,19246,2016-04-05 14:17
1490,control,kleinwagen,2000,Manual,60,punto,100000,6,benzin,fiat,nein,2016-03-26 0:00,0,59557,2016-04-06 14:15
3200,control,kombi,2008,Manual,110,astra,150000,5,diesel,opel,nein,2016-03-30 0:00,0,47495,2016-04-05 9:52
3250,control,kombi,2003,Manual,163,a6,150000,4,diesel,audi,nein,2016-04-04 0:00,0,40789,2016-04-06 12:17
3400,test,kleinwagen,2006,Manual,54,fox,70000,6,benzin,volkswagen,nein,2016-03-26 0:00,0,33790,2016-04-07 1:46
1100,test,kleinwagen,2002,Manual,58,twingo,150000,5,benzin,renault,nein,2016-03-28 0:00,0,44623,2016-04-06 19:16
1750,test,limousine,2002,Manual,125,vectra,150000,4,diesel,opel,nein,2016-03-25 0:00,0,73431,2016-04-06 20:16
3300,test,kombi,2006,Automatic,140,passat,150000,11,diesel,volkswagen,nein,2016-03-29 0:00,0,33775,2016-03-31 15:16
1350,test,kleinwagen,2005,Manual,52,matiz,150000,6,benzin,chevrolet,ja,2016-04-02 0:00,0,91207,2016-04-06 10:17
8250,control,kleinwagen,2012,Manual,69,panda,80000,2,benzin,fiat,nein,2016-04-04 0:00,0,42555,2016-04-06 11:45
2500,test,kleinwagen,2000,Manual,115,beetle,150000,1,benzin,volkswagen,nein,2016-03-24 0:00,0,7987,2016-04-05 17:17
3999,test,kombi,2004,Automatic,163,a6,150000,3,diesel,audi,nein,2016-03-16 0:00,0,18442,2016-04-05 23:16
21500,test,suv,2007,Automatic,510,m_klasse,150000,4,lpg,mercedes_benz,nein,2016-03-31 0:00,0,33178,2016-04-06 17:45
7000,test,limousine,2007,Manual,143,1er,150000,9,benzin,bmw,nein,2016-03-23 0:00,0,85375,2016-03-29 2:16
2950,test,bus,2005,Manual,131,andere,150000,6,diesel,renault,nein,2016-03-12 0:00,0,91781,2016-03-17 10:17
4850,control,kleinwagen,2010,Manual,77,i_reihe,100000,12,benzin,hyundai,,2016-03-18 0:00,0,65936,2016-03-20 8:35
1100,test,kleinwagen,2000,Manual,60,punto,60000,6,benzin,fiat,nein,2016-03-10 0:00,0,87600,2016-03-11 2:16
3600,control,limousine,2003,Manual,147,vectra,125000,4,benzin,opel,nein,2016-03-20 0:00,0,90439,2016-03-25 6:45
7750,control,limousine,2009,Manual,80,golf,125000,9,benzin,volkswagen,nein,2016-04-02 0:00,0,57392,2016-04-06 18:16
2950,test,kleinwagen,2004,Manual,54,polo,90000,12,benzin,volkswagen,,2016-03-11 0:00,0,41812,2016-03-12 23:16
6880,test,kombi,2007,Automatic,150,5er,150000,9,diesel,bmw,nein,2016-03-08 0:00,0,83236,2016-03-09 7:15
5600,control,bus,2008,Automatic,140,golf,150000,7,diesel,volkswagen,nein,2016-03-27 0:00,0,42281,2016-04-07 11:45
10550,test,limousine,2012,Automatic,105,golf,60000,10,benzin,volkswagen,nein,2016-03-07 0:00,0,44309,2016-03-22 1:18
17500,test,limousine,2013,Manual,122,a_klasse,40000,11,benzin,mercedes_benz,nein,2016-03-13 0:00,0,55481,2016-04-06 0:15
999,control,kleinwagen,1999,Manual,60,ibiza,150000,4,benzin,seat,nein,2016-03-22 0:00,0,73340,2016-03-31 9:44
2000,control,kombi,1998,Manual,115,astra,150000,12,benzin,opel,nein,2016-03-15 0:00,0,86859,2016-04-05 17:21
2700,control,limousine,1999,Manual,125,a4,125000,7,benzin,audi,nein,2016-03-20 0:00,0,57072,2016-04-07 9:45
500,test,kleinwagen,1995,Manual,45,corsa,150000,5,benzin,opel,nein,2016-03-28 0:00,0,85748,2016-03-30 2:46
5555,control,cabrio,2010,Automatic,71,fortwo,90000,3,benzin,smart,nein,2016-03-30 0:00,0,85540,2016-04-07 4:15
8450,test,limousine,2010,Manual,95,a_klasse,70000,12,benzin,mercedes_benz,nein,2016-03-12 0:00,0,21465,2016-04-07 11:44
2750,control,cabrio,2001,Manual,147,astra,150000,9,benzin,opel,,2016-03-15 0:00,0,44359,2016-04-06 4:45
650,control,kleinwagen,1997,Manual,45,corsa,150000,1,benzin,opel,nein,2016-03-08 0:00,0,48683,2016-03-12 13:45
680,control,limousine,2000,Manual,75,focus,150000,5,benzin,ford,nein,2016-03-15 0:00,0,67661,2016-04-06 3:16
4650,test,kleinwagen,2009,Manual,73,2_reihe,70000,10,benzin,peugeot,nein,2016-03-24 0:00,0,50674,2016-03-24 20:46
4450,control,kleinwagen,2007,Manual,97,rio,70000,6,benzin,kia,nein,2016-03-14 0:00,0,45892,2016-03-14 15:49
1999,control,kleinwagen,2003,Manual,65,micra,80000,6,benzin,nissan,nein,2016-03-29 0:00,0,70376,2016-03-29 13:56
9650,control,bus,2011,Manual,110,zafira,100000,3,diesel,opel,nein,2016-03-05 0:00,0,49477,2016-03-06 3:44
2700,test,limousine,1992,Automatic,220,e_klasse,150000,12,benzin,mercedes_benz,,2016-03-11 0:00,0,71706,2016-03-16 3:16
2200,control,bus,2000,Manual,0,andere,150000,3,diesel,peugeot,nein,2016-03-22 0:00,0,54296,2016-03-26 13:46
3850,test,limousine,2004,Automatic,82,a_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-08 0:00,0,59348,2016-03-21 3:46
15500,control,suv,2008,Automatic,239,touareg,150000,4,diesel,volkswagen,nein,2016-04-04 0:00,0,45355,2016-04-06 13:44
13950,control,andere,2011,Manual,140,,60000,11,diesel,alfa_romeo,nein,2016-03-26 0:00,0,86830,2016-04-06 14:15
3400,control,limousine,2002,Automatic,193,5er,150000,12,diesel,bmw,,2016-03-29 0:00,0,24143,2016-04-06 4:17
11500,control,kleinwagen,2010,Automatic,179,ibiza,50000,11,benzin,seat,nein,2016-03-29 0:00,0,60596,2016-04-06 9:17
2800,test,kombi,2007,Manual,68,logan,150000,6,diesel,dacia,nein,2016-03-26 0:00,0,64859,2016-04-06 4:15
1490,control,limousine,1992,Automatic,136,e_klasse,150000,2,benzin,mercedes_benz,nein,2016-04-04 0:00,0,13349,2016-04-06 15:16
650,test,kombi,2000,Manual,75,caddy,150000,6,diesel,volkswagen,,2016-03-10 0:00,0,38259,2016-03-10 11:44
1199,control,suv,1992,Manual,80,andere,150000,5,benzin,suzuki,nein,2016-04-01 0:00,0,35039,2016-04-07 0:16
3200,control,cabrio,2001,Manual,150,spider,150000,6,,alfa_romeo,,2016-03-21 0:00,0,24939,2016-03-31 8:18
4000,control,limousine,2004,Manual,203,andere,150000,9,lpg,kia,nein,2016-03-29 0:00,0,23558,2016-04-06 3:45
6450,control,kombi,2006,Manual,150,megane,125000,9,diesel,renault,nein,2016-03-13 0:00,0,25715,2016-04-06 19:17
1690,test,kleinwagen,2001,Manual,75,corsa,150000,10,benzin,opel,nein,2016-04-03 0:00,0,63263,2016-04-06 22:46
1750,test,limousine,2002,Automatic,150,passat,150000,12,diesel,volkswagen,nein,2016-03-09 0:00,0,90768,2016-04-07 9:17
2990,test,limousine,2001,Automatic,82,a_klasse,70000,3,benzin,mercedes_benz,nein,2016-03-08 0:00,0,23968,2016-03-15 7:44
11000,test,kombi,2010,Automatic,0,a4,150000,1,benzin,audi,nein,2016-03-24 0:00,0,24837,2016-04-07 13:15
1000,test,kleinwagen,2000,Manual,50,lupo,150000,2,benzin,volkswagen,nein,2016-03-19 0:00,0,65824,2016-04-06 23:46
3950,test,kleinwagen,2004,Automatic,5,,70000,5,diesel,sonstige_autos,nein,2016-03-20 0:00,0,90562,2016-04-03 4:17
650,test,kombi,2000,Manual,144,omega,150000,4,benzin,opel,ja,2016-03-25 0:00,0,72820,2016-04-06 12:44
5500,test,andere,2010,Manual,120,andere,150000,7,diesel,citroen,nein,2016-04-02 0:00,0,7545,2016-04-02 22:44
1299,test,coupe,1998,Manual,75,andere,150000,9,benzin,citroen,nein,2016-03-29 0:00,0,13435,2016-04-06 1:15
5800,control,bus,2007,Manual,105,,150000,11,diesel,volkswagen,ja,2016-04-02 0:00,0,31319,2016-04-04 15:47
7600,test,kombi,2004,Automatic,143,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-25 0:00,0,27777,2016-04-06 23:17
13499,control,kombi,2010,Automatic,160,golf,60000,4,benzin,volkswagen,nein,2016-03-26 0:00,0,4107,2016-04-06 6:16
1490,test,kleinwagen,2007,Manual,58,cuore,150000,3,benzin,daihatsu,nein,2016-03-08 0:00,0,44145,2016-03-12 21:44
5500,test,limousine,2007,Manual,80,golf,125000,7,benzin,volkswagen,nein,2016-03-12 0:00,0,31246,2016-04-06 23:17
2350,control,limousine,2003,Manual,143,3er,150000,4,benzin,bmw,nein,2016-04-04 0:00,0,65558,2016-04-05 12:14
6350,control,bus,2009,Automatic,140,s_max,150000,10,diesel,ford,nein,2016-03-12 0:00,0,45699,2016-04-07 6:45
750,control,bus,1999,Manual,101,andere,150000,12,benzin,mazda,nein,2016-04-02 0:00,0,55128,2016-04-02 17:45
1500,control,limousine,1998,Automatic,101,vectra,150000,8,benzin,opel,nein,2016-03-27 0:00,0,44809,2016-03-31 1:45
8500,test,limousine,2003,Manual,300,a4,150000,3,benzin,audi,nein,2016-04-01 0:00,0,18573,2016-04-05 21:45
4300,control,kombi,2003,Automatic,179,a6,150000,5,,audi,,2016-04-04 0:00,0,21149,2016-04-06 8:45
850,control,kombi,2001,Manual,103,andere,125000,3,benzin,fiat,nein,2016-03-07 0:00,0,20146,2016-04-06 10:46
6700,test,limousine,2009,Manual,95,a_klasse,70000,10,benzin,mercedes_benz,nein,2016-04-03 0:00,0,74235,2016-04-05 22:18
29980,control,limousine,2013,Manual,150,a3,50000,9,diesel,audi,nein,2016-03-30 0:00,0,59846,2016-04-06 23:46
2238,control,kleinwagen,2003,Manual,75,corsa,125000,5,benzin,opel,nein,2016-03-21 0:00,0,1067,2016-03-24 11:46
3350,test,coupe,1997,Manual,170,3er,150000,11,benzin,bmw,nein,2016-03-26 0:00,0,83024,2016-03-26 11:41
2000,control,bus,2005,Manual,86,modus,150000,6,diesel,renault,nein,2016-03-05 0:00,0,13439,2016-04-07 7:17
14500,test,kombi,2007,Manual,140,a6,100000,3,diesel,audi,nein,2016-03-19 0:00,0,94060,2016-04-07 5:17
4199,control,kleinwagen,2002,Manual,75,a2,150000,1,benzin,audi,nein,2016-03-12 0:00,0,56235,2016-04-06 17:16
6999,control,kleinwagen,2009,Manual,85,ibiza,30000,4,benzin,seat,nein,2016-03-29 0:00,0,1744,2016-04-06 1:15
4490,test,kleinwagen,2008,Manual,60,polo,100000,11,benzin,volkswagen,nein,2016-03-23 0:00,0,1993,2016-03-29 16:45
43900,test,limousine,2013,Automatic,245,x_reihe,40000,4,diesel,bmw,nein,2016-03-20 0:00,0,50859,2016-04-07 4:46
21950,test,cabrio,2010,Manual,160,a5,90000,5,benzin,audi,nein,2016-03-05 0:00,0,65474,2016-03-06 11:08
1200,control,kleinwagen,2002,Manual,90,3_reihe,150000,4,benzin,mazda,,2016-04-02 0:00,0,6132,2016-04-06 7:15
8100,control,kombi,2004,Automatic,150,e_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-23 0:00,0,76872,2016-04-07 12:16
12650,control,kombi,2006,Manual,258,5er,150000,6,benzin,bmw,nein,2016-03-18 0:00,0,96114,2016-04-05 22:45
2400,test,kombi,1997,Manual,125,passat,150000,7,benzin,volkswagen,nein,2016-04-01 0:00,0,88161,2016-04-07 9:17
14500,control,limousine,2009,Manual,160,a3,70000,3,benzin,audi,,2016-03-17 0:00,0,73525,2016-04-07 6:16
24900,test,coupe,2009,Automatic,292,e_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-08 0:00,0,30453,2016-03-12 1:16
4300,test,limousine,2007,Manual,90,golf,150000,2,diesel,volkswagen,nein,2016-03-10 0:00,0,60486,2016-03-16 8:17
10550,test,kombi,2008,Manual,143,a4,125000,9,diesel,audi,nein,2016-03-20 0:00,0,65549,2016-03-27 0:46
11500,control,limousine,2010,Manual,170,a6,150000,1,benzin,audi,nein,2016-04-05 0:00,0,4275,2016-04-07 11:15
890,control,kombi,2002,Manual,101,vectra,150000,4,diesel,opel,,2016-03-05 0:00,0,82054,2016-03-12 21:17
20500,control,cabrio,2009,Automatic,239,a5,150000,4,diesel,audi,nein,2016-03-21 0:00,0,83735,2016-04-06 7:45
2990,test,limousine,2006,Manual,105,147,150000,6,benzin,alfa_romeo,nein,2016-03-30 0:00,0,74912,2016-04-07 9:44
9600,test,kombi,2008,Manual,136,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-26 0:00,0,14513,2016-03-26 9:41
1099,test,kleinwagen,1995,Manual,45,corsa,30000,10,benzin,opel,nein,2016-03-10 0:00,0,15732,2016-03-22 0:46
1700,control,limousine,2000,Manual,75,astra,100000,5,benzin,opel,nein,2016-03-22 0:00,0,82110,2016-03-28 0:16
4760,test,andere,2008,Manual,98,andere,150000,3,diesel,peugeot,ja,2016-04-01 0:00,0,1809,2016-04-07 12:46
16500,test,bus,2012,Manual,140,galaxy,80000,4,diesel,ford,nein,2016-04-02 0:00,0,59590,2016-04-04 7:50
5300,control,coupe,1999,Manual,179,tt,125000,3,benzin,audi,nein,2016-03-23 0:00,0,55450,2016-04-07 11:16
3555,control,kleinwagen,2003,Automatic,109,c3,100000,2,benzin,citroen,nein,2016-03-09 0:00,0,48683,2016-04-05 23:45
19900,control,bus,2009,Manual,150,viano,90000,5,diesel,mercedes_benz,nein,2016-03-31 0:00,0,59348,2016-04-07 3:17
15200,control,limousine,2007,Automatic,320,s_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-07 0:00,0,29664,2016-04-06 1:45
700,test,kleinwagen,1994,Manual,75,1_reihe,125000,3,benzin,mazda,,2016-03-07 0:00,0,56072,2016-03-11 0:45
550,control,limousine,1995,Manual,130,3er,150000,5,benzin,bmw,nein,2016-03-06 0:00,0,73431,2016-03-08 23:17
8700,test,cabrio,2006,Manual,140,eos,150000,10,diesel,volkswagen,nein,2016-03-31 0:00,0,63263,2016-04-05 19:46
